Longitud;Latitud
 2,13925479; 4,14043498e+01
 2,14561037; 4,13943100e+01
 2,14437808; 4,14005207e+01
 2,14979782; 4,13975329e+01
 2,14678161; 4,13989978e+01
 2,14511680; 4,13990137e+01
 2,14593759; 4,13980883e+01
 2,14632519; 4,14018256e+01
 2,15493206; 4,13995109e+01
 2,15453138; 4,13999205e+01
 2,14951287; 4,14014883e+01
 2,14731558; 4,13983144e+01
 2,15380513; 4,13988775e+01
 2,15380513; 4,13988775e+01
 2,14932302; 4,14027083e+01
 2,14869749; 4,13958214e+01
 2,14929691; 4,13957572e+01
 2,14911127; 4,13957104e+01
 2,14911127; 4,13957104e+01
 2,14882817; 4,13971650e+01
 2,15084268; 4,13973444e+01
 2,14885287; 4,14022761e+01
 2,15012537; 4,13979175e+01
 2,15243291; 4,13998158e+01
 2,14938162; 4,14006546e+01
 2,14440702; 4,14046434e+01
 2,11790634; 4,14063715e+01
 2,12077415; 4,14043187e+01
 2,11398445; 4,14096544e+01
 2,11598781; 4,13994858e+01
 2,11422127; 4,14008517e+01
 2,11422127; 4,14008517e+01
 2,11700598; 4,14047775e+01
 2,11792991; 4,14009491e+01
 2,11874483; 4,13997094e+01
 2,11648059; 4,14040847e+01
 2,12088784; 4,13976766e+01
 2,12421651; 4,14049462e+01
 2,12098901; 4,13980256e+01
 2,12344190; 4,14034389e+01
 2,12004587; 4,14050236e+01
 2,14714151; 4,14037782e+01
 2,11978804; 4,13962652e+01
 2,11563835; 4,14030174e+01
 2,12335063; 4,14039189e+01
 2,12235559; 4,14018318e+01
 2,12823048; 4,13995029e+01
 2,12237669; 4,14083093e+01
 2,12538734; 4,14034875e+01
 2,13473647; 4,13969824e+01
 2,12833463; 4,14007867e+01
 2,13091401; 4,13947493e+01
 2,13342248; 4,13994992e+01
 2,12910211; 4,13993844e+01
 2,13141463; 4,13987192e+01
 2,12897012; 4,13993336e+01
 2,13024687; 4,13943471e+01
 2,13024687; 4,13943471e+01
 2,13177645; 4,14010417e+01
 2,13139426; 4,13947326e+01
 2,13093698; 4,14033511e+01
 2,12452840; 4,14104808e+01
 2,13070482; 4,14147904e+01
 2,12919420; 4,14133554e+01
 2,12349596; 4,14090839e+01
 2,13134260; 4,14131905e+01
 2,12772751; 4,14047941e+01
 2,12772751; 4,14047941e+01
 2,12879969; 4,14055382e+01
 2,12457984; 4,14101609e+01
 2,13636662; 4,14139911e+01
 2,13425901; 4,14165155e+01
 2,13425901; 4,14165155e+01
 2,13425901; 4,14165155e+01
 2,13859080; 4,14105186e+01
 2,13755040; 4,14117988e+01
 2,13755040; 4,14117988e+01
 2,13889900; 4,14088070e+01
 2,13763474; 4,14096100e+01
 2,13493988; 4,14162534e+01
 2,13493988; 4,14162534e+01
 2,15065982; 4,14080076e+01
 2,13741567; 4,14044361e+01
 2,13741567; 4,14044361e+01
 2,13876910; 4,14047183e+01
 2,13864230; 4,14048350e+01
 2,13814472; 4,14052789e+01
 2,14893865; 4,14074839e+01
 2,14916151; 4,14074496e+01
 2,13365123; 4,14034155e+01
 2,13328118; 4,14038937e+01
 2,13601395; 4,14039346e+01
 2,14687654; 4,14073705e+01
 2,13428705; 4,14058701e+01
 2,13564996; 4,14018092e+01
 2,15030420; 4,14048425e+01
 2,14767083; 4,14110335e+01
 2,14513274; 4,14070988e+01
 2,14713291; 4,14076833e+01
 2,14631148; 4,14117478e+01
 2,13933086; 4,14097452e+01
 2,14380401; 4,14067792e+01
 2,14692454; 4,14076800e+01
 2,14709555; 4,14077225e+01
 2,14891160; 4,14096022e+01
 2,14172032; 4,14064538e+01
 2,14836939; 4,14101589e+01
 2,14207183; 4,14065168e+01
 2,14348616; 4,14071681e+01
 2,14368885; 4,14132892e+01
 2,14322812; 4,14133396e+01
 2,09363317; 4,14174003e+01
 2,13965783; 4,14131656e+01
 2,14925359; 4,14108645e+01
 2,15056439; 4,14091335e+01
 2,15056439; 4,14091335e+01
 2,15148098; 4,14097414e+01
 2,14935570; 4,14120986e+01
 2,15054839; 4,14142741e+01
 2,14013359; 4,14191241e+01
 2,14732754; 4,14141912e+01
 2,13917674; 4,14158814e+01
 2,14794548; 4,14139222e+01
 2,14119664; 4,14222695e+01
 2,14090386; 4,14213485e+01
 2,14090386; 4,14213485e+01
 2,14706356; 4,14172019e+01
 2,14604091; 4,14153503e+01
 2,14901877; 4,14200737e+01
 2,14562473; 4,14160366e+01
 2,14114591; 4,14215063e+01
 2,15187178; 4,14099225e+01
 2,15981534; 4,14134900e+01
 2,16110332; 4,14103713e+01
 2,16144170; 4,14099518e+01
 2,16066774; 4,14101070e+01
 2,15799357; 4,14128262e+01
 2,15838668; 4,14130821e+01
 2,15081654; 4,14087436e+01
 2,15661729; 4,14114888e+01
 2,15420765; 4,14105030e+01
 2,15217086; 4,14095299e+01
 2,15972775; 4,13984006e+01
 2,15907397; 4,14032470e+01
 2,15358991; 4,14047510e+01
 2,16114098; 4,13990447e+01
 2,16187093; 4,13996040e+01
 2,15337787; 4,14047637e+01
 2,15692142; 4,14015228e+01
 2,15213118; 4,14038580e+01
 2,15466363; 4,14003865e+01
 2,15376496; 4,14038275e+01
 2,15361062; 4,14037266e+01
 2,15560726; 4,13992685e+01
 2,15833594; 4,14040075e+01
 2,15421365; 4,14039056e+01
 2,16248708; 4,14055152e+01
 2,16943095; 4,14054739e+01
 2,16424912; 4,14066628e+01
 2,16055181; 4,14079314e+01
 2,16943286; 4,14052863e+01
 2,16943286; 4,14052863e+01
 2,16526373; 4,14050039e+01
 2,16679892; 4,14045640e+01
 2,16467919; 4,14061053e+01
 2,16462474; 4,14066395e+01
 2,16636131; 4,14064340e+01
 2,16394982; 4,14011719e+01
 2,16394982; 4,14011719e+01
 2,16394982; 4,14011719e+01
 2,16413228; 4,14013105e+01
 2,16603501; 4,14027325e+01
 2,16727728; 4,14105288e+01
 2,16392603; 4,14078999e+01
 2,17194600; 4,14055858e+01
 2,16613379; 4,14094164e+01
 2,16488101; 4,14110207e+01
 2,16288534; 4,14105778e+01
 2,17169439; 4,14070187e+01
 2,17169439; 4,14070187e+01
 2,17005752; 4,14070794e+01
 2,16529215; 4,14110652e+01
 2,16441665; 4,14078839e+01
 2,15145997; 4,14248512e+01
 2,14578775; 4,14261872e+01
 2,14299006; 4,14256053e+01
 2,14993647; 4,14235247e+01
 2,13945542; 4,14226889e+01
 2,13403021; 4,14335753e+01
 2,14198838; 4,14239508e+01
 2,13474082; 4,14306186e+01
 2,13627643; 4,14233361e+01
 2,12242605; 4,14271225e+01
 2,12454002; 4,14304110e+01
 2,13188756; 4,14287126e+01
 2,13523114; 4,14333711e+01
 2,15080422; 4,14361424e+01
 2,14633438; 4,14333624e+01
 2,14824260; 4,14375732e+01
 2,14761834; 4,14353804e+01
 2,14699367; 4,14341454e+01
 2,14453406; 4,14298672e+01
 2,14815150; 4,14367223e+01
 2,15426972; 4,14343552e+01
 2,15426972; 4,14343552e+01
 2,15426972; 4,14343552e+01
 2,14956228; 4,14374064e+01
 2,14676937; 4,14329022e+01
 2,15032827; 4,14273898e+01
 2,15045357; 4,14287763e+01
 2,14365922; 4,14268580e+01
 2,15712022; 4,14314463e+01
 2,14765386; 4,14484363e+01
 2,15979023; 4,14260587e+01
 2,15313438; 4,14408521e+01
 2,16206996; 4,14248843e+01
 2,15432043; 4,14386366e+01
 2,16230387; 4,14349436e+01
 2,15886057; 4,14415796e+01
 2,15661131; 4,14363470e+01
 2,16004265; 4,14410044e+01
 2,15011958; 4,14407289e+01
 2,16229289; 4,14411684e+01
 2,15735234; 4,14395956e+01
 2,16102845; 4,14411035e+01
 2,15907060; 4,14313836e+01
 2,16114110; 4,14314257e+01
 2,16024301; 4,14340790e+01
 2,16396910; 4,14322615e+01
 2,15470166; 4,14381766e+01
 2,16374201; 4,14313037e+01
 2,16393865; 4,14190086e+01
 2,16076481; 4,14281544e+01
 2,16608880; 4,14167134e+01
 2,16331757; 4,14300204e+01
 2,15903072; 4,14210077e+01
 2,15690719; 4,14241008e+01
 2,15701976; 4,14268613e+01
 2,15636158; 4,14265337e+01
 2,15907308; 4,14253672e+01
 2,15549408; 4,14261890e+01
 2,15827378; 4,14233929e+01
 2,15966115; 4,14250248e+01
 2,15843400; 4,14290754e+01
 2,15212913; 4,14236228e+01
 2,15864391; 4,14293728e+01
 2,15189777; 4,14238096e+01
 2,15852547; 4,14269782e+01
 2,16923690; 4,14095214e+01
 2,16971289; 4,14098191e+01
 2,15422841; 4,14255323e+01
 2,16756586; 4,14146153e+01
 2,17139697; 4,14113775e+01
 2,16889435; 4,14147126e+01
 2,17236759; 4,14152120e+01
 2,16818018; 4,14138362e+01
 2,17189048; 4,14154790e+01
 2,17515957; 4,14231249e+01
 2,16258285; 4,14153116e+01
 2,18139110; 4,14177297e+01
 2,17163713; 4,14191545e+01
 2,17729016; 4,14189079e+01
 2,17803529; 4,14218508e+01
 2,17711214; 4,14203650e+01
 2,17319423; 4,14169629e+01
 2,17654360; 4,14243814e+01
 2,17675487; 4,14257993e+01
 2,17785480; 4,14257999e+01
 2,17785480; 4,14257999e+01
 2,17684385; 4,14142329e+01
 2,17689291; 4,14169061e+01
 2,18350547; 4,14569077e+01
 2,17062321; 4,14619501e+01
 2,17304078; 4,14620748e+01
 2,18760704; 4,14587597e+01
 2,17865405; 4,14647140e+01
 2,18172203; 4,14628335e+01
 2,18170059; 4,14622817e+01
 2,18029273; 4,14639207e+01
 2,16293966; 4,14419688e+01
 2,16293966; 4,14419688e+01
 2,16618507; 4,14430284e+01
 2,16636867; 4,14427507e+01
 2,17151183; 4,14450410e+01
 2,17276183; 4,14451655e+01
 2,16725290; 4,14434278e+01
 2,17608783; 4,14492580e+01
 2,17382454; 4,14455691e+01
 2,17631381; 4,14499341e+01
 2,18628372; 4,14494673e+01
 2,17525680; 4,14399512e+01
 2,18612514; 4,14486875e+01
 2,18612514; 4,14486875e+01
 2,17699853; 4,14468049e+01
 2,17287509; 4,14371232e+01
 2,18861867; 4,14505377e+01
 2,17337218; 4,14421895e+01
 2,18336399; 4,14505275e+01
 2,16323956; 4,14412294e+01
 2,16950179; 4,14403826e+01
 2,18395671; 4,14485806e+01
 2,18586995; 4,14488266e+01
 2,17357534; 4,14393482e+01
 2,17795863; 4,14475647e+01
 2,17768805; 4,14470540e+01
 2,18819999; 4,14489643e+01
 2,18854972; 4,14489901e+01
 2,16852311; 4,14411410e+01
 2,18019834; 4,14474454e+01
 2,18368564; 4,14428618e+01
 2,18715197; 4,14458382e+01
 2,18333299; 4,14480830e+01
 2,18568155; 4,14478473e+01
 2,18560779; 4,14469012e+01
 2,16953882; 4,14298620e+01
 2,18095248; 4,14478215e+01
 2,17325348; 4,14295373e+01
 2,17281559; 4,14297050e+01
 2,17564508; 4,14301063e+01
 2,17522082; 4,14320438e+01
 2,18527401; 4,14299712e+01
 2,18527401; 4,14299712e+01
 2,18527401; 4,14299712e+01
 2,18297797; 4,14319305e+01
 2,17866098; 4,14341052e+01
 2,18054337; 4,14319628e+01
 2,17820758; 4,14322458e+01
 2,17521725; 4,14337436e+01
 2,17604535; 4,14384129e+01
 2,18149631; 4,14392996e+01
 2,17435741; 4,14365854e+01
 2,17873143; 4,14392169e+01
 2,17529672; 4,14373470e+01
 2,18345546; 4,14360422e+01
 2,17537912; 4,14374945e+01
 2,17713991; 4,14367802e+01
 2,18279405; 4,14386936e+01
 2,18512430; 4,14412431e+01
 2,17625224; 4,14401221e+01
 2,17558447; 4,14325797e+01
 2,16937468; 4,14341853e+01
 2,16927314; 4,14335875e+01
 2,17098277; 4,14348028e+01
 2,19001716; 4,14257851e+01
 2,19291838; 4,14277924e+01
 2,16529483; 4,14383191e+01
 2,18892824; 4,14286597e+01
 2,18697860; 4,14232328e+01
 2,18102482; 4,14273674e+01
 2,18098612; 4,14278089e+01
 2,18771617; 4,14239596e+01
 2,19227537; 4,14221315e+01
 2,18759765; 4,14260464e+01
 2,19196502; 4,14205135e+01
 2,18850104; 4,14220710e+01
 2,18166422; 4,14295248e+01
 2,18572992; 4,14292790e+01
 2,18549689; 4,14271257e+01
 2,18032974; 4,14283085e+01
 2,19068786; 4,14226405e+01
 2,17860484; 4,14261775e+01
 2,18894112; 4,14245575e+01
 2,18770062; 4,14178612e+01
 2,18951916; 4,14208892e+01
 2,18320425; 4,14256998e+01
 2,18248601; 4,14251420e+01
 2,18487746; 4,14227312e+01
 2,18282583; 4,14186939e+01
 2,18833213; 4,14216045e+01
 2,18425951; 4,14240777e+01
 2,18465521; 4,14200834e+01
 2,18193110; 4,14233667e+01
 2,18884784; 4,14200422e+01
 2,18198306; 4,14210961e+01
 2,18198306; 4,14210961e+01
 2,19090273; 4,14321115e+01
 2,19185872; 4,14322520e+01
 2,19085903; 4,14369694e+01
 2,19312325; 4,14441267e+01
 2,18768294; 4,14437231e+01
 2,18768294; 4,14437231e+01
 2,18848734; 4,14419587e+01
 2,19618922; 4,14488239e+01
 2,19207968; 4,14444307e+01
 2,19534310; 4,14488196e+01
 2,18822524; 4,14402255e+01
 2,18953442; 4,14418130e+01
 2,18901125; 4,14485089e+01
 2,18817300; 4,14453288e+01
 2,18817300; 4,14453288e+01
 2,19159349; 4,14438854e+01
 2,19190131; 4,14380054e+01
 2,19281428; 4,14367466e+01
 2,19042148; 4,14545107e+01
 2,18582489; 4,14305960e+01
 2,18460951; 4,14343153e+01
 2,18433904; 4,14321230e+01
 2,19085092; 4,14525290e+01
 2,20082117; 4,14505073e+01
 2,19446765; 4,14504803e+01
 2,19457256; 4,14498289e+01
 2,19457256; 4,14498289e+01
 2,19091440; 4,14488748e+01
 2,19329796; 4,14489158e+01
 2,19438363; 4,14491718e+01
 2,19438363; 4,14491718e+01
 2,19174654; 4,14494745e+01
 2,19059769; 4,14490813e+01
 2,19419740; 4,14546340e+01
 2,20162163; 4,14504677e+01
 2,20122851; 4,14413574e+01
 2,19659339; 4,14399536e+01
 2,20254659; 4,14499600e+01
 2,20254659; 4,14499600e+01
 2,19770676; 4,14412444e+01
 2,19111437; 4,14531602e+01
 2,19038674; 4,14526059e+01
 2,19803845; 4,14442395e+01
 2,20258610; 4,14449735e+01
 2,20400279; 4,14484683e+01
 2,20711666; 4,14452906e+01
 2,20758572; 4,14450819e+01
 2,20603388; 4,14464875e+01
 2,20493176; 4,14476667e+01
 2,20039834; 4,14444604e+01
 2,20257128; 4,14373643e+01
 2,20402070; 4,14359045e+01
 2,20593302; 4,14329908e+01
 2,20692299; 4,14346607e+01
 2,20096360; 4,14411142e+01
-1,48875284;-9,01937570e-06
-1,48875284;-9,01937570e-06
-1,48875284;-9,01937570e-06
 2,18767099; 4,14143333e+01
 2,18766884; 4,14149956e+01
 2,18761845; 4,14158990e+01
 2,18427859; 4,14170640e+01
 2,17693185; 4,14140202e+01
 2,17693185; 4,14140202e+01
 2,17765301; 4,14145423e+01
 2,18039981; 4,14128857e+01
 2,18126322; 4,14134005e+01
 2,17979978; 4,14127700e+01
 2,18330106; 4,14120989e+01
 2,18488231; 4,14114335e+01
 2,18595353; 4,14109448e+01
 2,18463160; 4,14081456e+01
 2,18533626; 4,14087140e+01
 2,18240336; 4,14110555e+01
 2,18344205; 4,14107005e+01
 2,18759118; 4,14103865e+01
 2,18759118; 4,14103865e+01
 2,18615839; 4,14110391e+01
 2,18482231; 4,14118395e+01
 2,18757257; 4,14103437e+01
 2,18481768; 4,14154642e+01
 2,19418147; 4,14140374e+01
 2,19041479; 4,14156055e+01
 2,18873804; 4,14113449e+01
 2,19313086; 4,14094295e+01
 2,19313086; 4,14094295e+01
 2,19007672; 4,14123430e+01
 2,19479477; 4,14135863e+01
 2,18827817; 4,14067265e+01
 2,18755130; 4,14062890e+01
 2,18842927; 4,14102650e+01
 2,18712692; 4,14096785e+01
 2,20071232; 4,14154434e+01
 2,20168350; 4,14210780e+01
 2,19511348; 4,14156156e+01
 2,19747938; 4,14172656e+01
 2,19821546; 4,14178647e+01
 2,19701121; 4,14152692e+01
 2,19558493; 4,14178078e+01
 2,18828244; 4,14089404e+01
 2,19463664; 4,14176796e+01
 2,18477480; 4,14079644e+01
 2,18645515; 4,14078813e+01
 2,18477332; 4,14078250e+01
 2,18850303; 4,14063179e+01
 2,18850303; 4,14063179e+01
 2,18850303; 4,14063179e+01
 2,18562579; 4,14085322e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18918656; 4,14064702e+01
 2,18949027; 4,14066962e+01
 2,20736777; 4,14226268e+01
 2,20148256; 4,14174457e+01
 2,19964090; 4,14254827e+01
 2,20012931; 4,14261054e+01
 2,20107651; 4,14273876e+01
 2,19683547; 4,14252597e+01
 2,20241391; 4,14232616e+01
 2,20268716; 4,14200205e+01
 2,22221630; 4,14106125e+01
 2,22247632; 4,14115039e+01
 2,20252944; 4,14200205e+01
 2,21111128; 4,14223706e+01
 2,21463364; 4,14179107e+01
 2,21361237; 4,14189984e+01
 2,21489994; 4,14181643e+01
 2,20963831; 4,14113719e+01
 2,20839263; 4,14169014e+01
 2,21513481; 4,14123619e+01
 2,20521087; 4,14097070e+01
 2,21029680; 4,14192595e+01
 2,21358144; 4,14179018e+01
 2,20606059; 4,14185906e+01
 2,19925802; 4,14122079e+01
 2,19845293; 4,14128763e+01
 2,19929638; 4,14135078e+01
 2,20982697; 4,14192226e+01
 2,19586325; 4,14109592e+01
 2,20205005; 4,14118778e+01
 2,20266999; 4,14160338e+01
 2,20266999; 4,14160338e+01
 2,20266999; 4,14160338e+01
 2,20244158; 4,14111806e+01
 2,19947439; 4,14019508e+01
 2,20673012; 4,13961634e+01
 2,20462278; 4,13943947e+01
 2,20695786; 4,13967264e+01
 2,20420574; 4,13949382e+01
 2,20295903; 4,14092347e+01
 2,20547072; 4,14003203e+01
 2,20474719; 4,14090930e+01
 2,20433597; 4,14015518e+01
 2,20363160; 4,14068218e+01
 2,20473707; 4,14059003e+01
 2,20735069; 4,14057252e+01
 2,21008214; 4,14109427e+01
 2,20786045; 4,14037470e+01
 2,21172743; 4,14069639e+01
 2,20937185; 4,14090130e+01
 2,21153037; 4,14094284e+01
 2,21422092; 4,14125204e+01
 2,21134571; 4,14047628e+01
 2,21538932; 4,14044154e+01
 2,21198279; 4,14019493e+01
 2,19001324; 4,14051340e+01
 2,19071619; 4,14035269e+01
 2,21669312; 4,14058499e+01
 2,21569144; 4,14053181e+01
 2,21569144; 4,14053181e+01
 2,21569144; 4,14053181e+01
 2,21483827; 4,14046747e+01
 2,21067107; 4,14013824e+01
 2,19155684; 4,14011260e+01
 2,19006543; 4,14059214e+01
 2,19006543; 4,14059214e+01
 2,18919316; 4,13972770e+01
 2,18837485; 4,13960147e+01
 2,19292048; 4,13935566e+01
 2,19302675; 4,13944035e+01
 2,19594606; 4,13977602e+01
 2,19526613; 4,13983988e+01
 2,19565842; 4,13992983e+01
 2,19446686; 4,14001952e+01
 2,18834000; 4,14020175e+01
 2,18858821; 4,13934316e+01
 2,19011501; 4,14017747e+01
 2,19562280; 4,13973460e+01
 2,19429462; 4,13926190e+01
 2,19429462; 4,13926190e+01
 2,19811321; 4,13971734e+01
 2,19866516; 4,13958387e+01
 2,19846261; 4,13891618e+01
 2,19649081; 4,13906521e+01
 2,19405370; 4,13955924e+01
 2,19755311; 4,13894436e+01
 2,20026230; 4,13908650e+01
 2,20312832; 4,13932546e+01
 2,20118352; 4,13925575e+01
 2,17699648; 4,13791143e+01
 2,17672811; 4,13798546e+01
 2,19492524; 4,13904853e+01
 2,20447596; 4,13943006e+01
 2,20261969; 4,13935202e+01
 2,20342080; 4,13942424e+01
 2,19827135; 4,13904763e+01
 2,19741622; 4,13898463e+01
 2,20066353; 4,13898352e+01
 2,17779187; 4,13768645e+01
 2,17779187; 4,13768645e+01
 2,17781107; 4,13750743e+01
 2,16544162; 4,13798204e+01
 2,17238536; 4,13779793e+01
 2,17001767; 4,13776758e+01
 2,16618569; 4,13792519e+01
 2,17467936; 4,13769528e+01
 2,16630513; 4,13823344e+01
 2,17273663; 4,13845726e+01
 2,17931860; 4,13854563e+01
 2,16641836; 4,13836855e+01
 2,16906892; 4,13873761e+01
 2,17044608; 4,13872512e+01
 2,17044608; 4,13872512e+01
 2,16663719; 4,13834449e+01
 2,18251287; 4,13833789e+01
 2,18275353; 4,13830519e+01
 2,18275353; 4,13830519e+01
 2,16927618; 4,13839004e+01
 2,17945516; 4,13854202e+01
 2,17732427; 4,13798836e+01
 2,17989144; 4,13799682e+01
 2,17886754; 4,13775688e+01
 2,17793928; 4,13805142e+01
 2,18292373; 4,13821143e+01
 2,18292373; 4,13821143e+01
 2,18229919; 4,13813418e+01
 2,18103752; 4,13798036e+01
 2,17973869; 4,13782953e+01
 2,18953397; 4,13798263e+01
 2,18975158; 4,13775563e+01
 2,18738833; 4,13838555e+01
 2,17284648; 4,13889562e+01
 2,17543638; 4,13889065e+01
 2,19259506; 4,13856836e+01
 2,18964158; 4,13772463e+01
 2,19317625; 4,13866574e+01
 2,18693893; 4,13839663e+01
 2,18693893; 4,13839663e+01
 2,18971583; 4,13825175e+01
 2,18579916; 4,13845697e+01
 2,18462705; 4,13846195e+01
 2,18462705; 4,13846195e+01
 2,18373341; 4,13830982e+01
 2,18910363; 4,13847594e+01
 2,18910363; 4,13847594e+01
 2,18560406; 4,13847444e+01
 2,18365399; 4,13832038e+01
 2,18365399; 4,13832038e+01
 2,19203833; 4,13863290e+01
 2,17828226; 4,13872411e+01
 2,17828226; 4,13872411e+01
 2,18223033; 4,13874107e+01
 2,17842154; 4,13870176e+01
 2,18389532; 4,13870026e+01
 2,18349962; 4,13897304e+01
 2,18402323; 4,13892944e+01
 2,17880827; 4,13882403e+01
 2,17812352; 4,13877554e+01
 2,15171550; 4,13770972e+01
 2,17751879; 4,13876991e+01
 2,15363558; 4,13781771e+01
 2,17470161; 4,13907052e+01
 2,15424384; 4,13781560e+01
 2,15462751; 4,13798522e+01
 2,15512270; 4,13802249e+01
 2,18312495; 4,13885122e+01
 2,15561582; 4,13789093e+01
 2,16424610; 4,13870940e+01
 2,16333688; 4,13861972e+01
 2,16479219; 4,13863856e+01
 2,16349782; 4,13851089e+01
 2,16605618; 4,13789419e+01
 2,16447161; 4,13801480e+01
 2,14586297; 4,13906582e+01
 2,16451413; 4,13858702e+01
 2,15681119; 4,13798017e+01
 2,15653406; 4,13798696e+01
 2,14436574; 4,13895126e+01
 2,15812107; 4,13810629e+01
 2,15998355; 4,13824627e+01
 2,16046350; 4,13828243e+01
 2,15958913; 4,13835862e+01
 2,16332970; 4,13827921e+01
 2,15961300; 4,13819085e+01
 2,15971784; 4,13807045e+01
 2,16008848; 4,13805261e+01
 2,16008848; 4,13805261e+01
 2,16021718; 4,13800226e+01
 2,16167484; 4,13786475e+01
 2,14755122; 4,13905073e+01
 2,16032163; 4,13836909e+01
 2,14869146; 4,13916173e+01
 2,14843462; 4,13916565e+01
 2,16349110; 4,13846529e+01
 2,16414494; 4,13790319e+01
 2,15122300; 4,13850476e+01
 2,15196589; 4,13895905e+01
 2,15410640; 4,13879769e+01
 2,15920310; 4,13840565e+01
 2,15870937; 4,13845044e+01
 2,15388716; 4,13851543e+01
 2,14699910; 4,13846868e+01
 2,14699910; 4,13846868e+01
 2,15603629; 4,13863736e+01
 2,15517009; 4,13809160e+01
 2,15698728; 4,13824276e+01
 2,15686221; 4,13858975e+01
 2,15306158; 4,13805897e+01
 2,14697048; 4,13802059e+01
 2,14661052; 4,13804697e+01
 2,14637904; 4,13808226e+01
 2,15331916; 4,13835236e+01
 2,14845043; 4,13837900e+01
 2,15040449; 4,13790356e+01
 2,15926633; 4,13773278e+01
 2,14485877; 4,13868567e+01
 2,14404474; 4,13874129e+01
 2,15075905; 4,13878151e+01
 2,14474187; 4,13881102e+01
 2,14474187; 4,13881102e+01
 2,14875912; 4,13839546e+01
 2,15813222; 4,13952558e+01
 2,15632415; 4,13919914e+01
 2,15534356; 4,13926748e+01
 2,16312083; 4,13914795e+01
 2,15588628; 4,13934030e+01
 2,15828871; 4,13919987e+01
 2,16034107; 4,13867537e+01
 2,15919466; 4,13927419e+01
 2,15741173; 4,13928210e+01
 2,15745778; 4,13911442e+01
 2,16373938; 4,13876032e+01
 2,15705381; 4,13875275e+01
 2,15705381; 4,13875275e+01
 2,15819439; 4,13937743e+01
 2,15716614; 4,13911375e+01
 2,15800624; 4,13929862e+01
 2,15824338; 4,13931665e+01
 2,16087281; 4,13897692e+01
 2,15762574; 4,13878161e+01
 2,15650449; 4,13867291e+01
 2,15793061; 4,13948981e+01
 2,15340137; 4,13956895e+01
 2,15856389; 4,13915112e+01
 2,16152029; 4,13926897e+01
 2,16152029; 4,13926897e+01
 2,16152029; 4,13926897e+01
 2,16372886; 4,13873511e+01
 2,15847931; 4,13898146e+01
 2,16055448; 4,13868722e+01
 2,15668069; 4,13888560e+01
 2,15273336; 4,13961265e+01
 2,15647279; 4,13965283e+01
 2,15636053; 4,13966155e+01
 2,15596476; 4,13969161e+01
 2,15988458; 4,13926970e+01
 2,15988458; 4,13926970e+01
 2,16054122; 4,13931933e+01
 2,15924340; 4,13907878e+01
 2,15406786; 4,13964762e+01
 2,16005646; 4,13897609e+01
 2,16013263; 4,13898181e+01
 2,16149679; 4,13873879e+01
 2,16150170; 4,13875830e+01
 2,15883103; 4,13888909e+01
 2,16080577; 4,13903222e+01
 2,16111768; 4,13905576e+01
 2,15609341; 4,13885603e+01
 2,16144203; 4,13856368e+01
 2,16144203; 4,13856368e+01
 2,15812344; 4,13867019e+01
 2,15407429; 4,13937111e+01
 2,15160452; 4,13958482e+01
 2,15048251; 4,13775518e+01
 2,16106387; 4,13901099e+01
 2,16106387; 4,13901099e+01
 2,16123211; 4,13902355e+01
 2,15340777; 4,13795964e+01
 2,16938903; 4,14025468e+01
 2,17197926; 4,14005912e+01
 2,15649457; 4,13879505e+01
 2,17103225; 4,14009036e+01
 2,17391000; 4,14019957e+01
 2,17014615; 4,14021072e+01
 2,16953404; 4,14002711e+01
 2,17048864; 4,14005944e+01
 2,15699821; 4,13909890e+01
 2,17008471; 4,14003826e+01
 2,17008471; 4,14003826e+01
 2,17151680; 4,14002788e+01
 2,17033179; 4,14011034e+01
 2,17033179; 4,14011034e+01
 2,17053730; 4,13992887e+01
 2,16945850; 4,14016193e+01
 2,16776800; 4,14019650e+01
 2,16730611; 4,13998090e+01
 2,16590311; 4,13994635e+01
 2,15313606; 4,13891176e+01
 2,15474945; 4,13892478e+01
 2,16475770; 4,13991812e+01
 2,14677984; 4,13946332e+01
 2,14880722; 4,13931592e+01
